user_id,topic,source,weight,added_at
323,Climate & Sustainability,onboarding,1.0,2026-07-14 15:00:19
323,Macroeconomics,onboarding,1.0,2026-07-14 15:00:19
324,Organic Chemistry,onboarding,1.0,2026-07-14 15:00:19
324,Human Anatomy,onboarding,1.0,2026-07-14 15:00:19
324,Sports Science,onboarding,1.0,2026-07-14 15:00:19
324,Java Programming,onboarding,1.0,2026-07-14 15:00:19
324,Mechanical Engineering,onboarding,1.0,2026-07-14 15:00:19
325,Organic Chemistry,onboarding,1.0,2026-07-14 15:00:19
325,Macroeconomics,onboarding,1.0,2026-07-14 15:00:19
326,Gaming & Esports,onboarding,1.0,2026-07-14 15:00:19
326,Nepali Literature,onboarding,1.0,2026-07-14 15:00:19
326,Probability & Stats,onboarding,1.0,2026-07-14 15:00:19
326,Budget Travel,onboarding,1.0,2026-07-14 15:00:19
327,Stock Market Investing,onboarding,1.0,2026-07-14 15:00:19
327,Psychology & Human Behavior,onboarding,1.0,2026-07-14 15:00:19
327,Mobile App Development,onboarding,1.0,2026-07-14 15:00:19
328,E-commerce & Online Business,onboarding,1.0,2026-07-14 15:00:19
328,Discrete Mathematics,onboarding,1.0,2026-07-14 15:00:19
328,Genetics,onboarding,1.0,2026-07-14 15:00:19
328,UI/UX Design,onboarding,1.0,2026-07-14 15:00:19
329,Human Anatomy,onboarding,1.0,2026-07-14 15:00:19
329,C Programming,onboarding,1.0,2026-07-14 15:00:19
329,Stock Market Investing,onboarding,1.0,2026-07-14 15:00:19
329,World Mythology,onboarding,1.0,2026-07-14 15:00:19
330,DBMS,onboarding,1.0,2026-07-14 15:00:19
330,Budget Travel,onboarding,1.0,2026-07-14 15:00:19
331,International Law,onboarding,1.0,2026-07-14 15:00:19
331,Career Growth,onboarding,1.0,2026-07-14 15:00:19
331,Macroeconomics,onboarding,1.0,2026-07-14 15:00:19
331,Computer Vision,onboarding,1.0,2026-07-14 15:00:19
331,Classical Mechanics,onboarding,1.0,2026-07-14 15:00:19
332,Philosophy,onboarding,1.0,2026-07-14 15:00:19
332,Hydrology,onboarding,1.0,2026-07-14 15:00:19
333,Parenting,onboarding,1.0,2026-07-14 15:00:19
333,PTE Preparation,onboarding,1.0,2026-07-14 15:00:19
333,Nepali Literature,onboarding,1.0,2026-07-14 15:00:19
333,Relationships & Dating,onboarding,1.0,2026-07-14 15:00:19
334,Startups & Entrepreneurship,onboarding,1.0,2026-07-14 15:00:19
334,Computer Vision,onboarding,1.0,2026-07-14 15:00:19
335,Thermodynamics,onboarding,1.0,2026-07-14 15:00:19
335,Linear Algebra,onboarding,1.0,2026-07-14 15:00:19
335,Psychology & Human Behavior,onboarding,1.0,2026-07-14 15:00:19
335,Computer Hardware,onboarding,1.0,2026-07-14 15:00:19
336,Probability & Stats,onboarding,1.0,2026-07-14 15:00:19
336,Startups & Entrepreneurship,onboarding,1.0,2026-07-14 15:00:19
336,Cinema Studies,onboarding,1.0,2026-07-14 15:00:19
337,Nepali Culture & Festivals,onboarding,1.0,2026-07-14 15:00:19
337,MERN Stack,onboarding,1.0,2026-07-14 15:00:19
337,Web Development,onboarding,1.0,2026-07-14 15:00:19
337,Relationships & Dating,onboarding,1.0,2026-07-14 15:00:19
337,Skincare & Grooming,onboarding,1.0,2026-07-14 15:00:19
338,Architectural History,onboarding,1.0,2026-07-14 15:00:19
338,Music Theory & Production,onboarding,1.0,2026-07-14 15:00:19
338,Mechanical Engineering,onboarding,1.0,2026-07-14 15:00:19
338,Cell Biology,onboarding,1.0,2026-07-14 15:00:19
339,Psychology & Human Behavior,onboarding,1.0,2026-07-14 15:00:19
339,Software Engineering,onboarding,1.0,2026-07-14 15:00:19
339,Macroeconomics,onboarding,1.0,2026-07-14 15:00:19
339,Discrete Mathematics,onboarding,1.0,2026-07-14 15:00:19
339,Automobiles & EVs,onboarding,1.0,2026-07-14 15:00:19
340,C Programming,onboarding,1.0,2026-07-14 15:00:19
340,Career Growth,onboarding,1.0,2026-07-14 15:00:19
340,MERN Stack,onboarding,1.0,2026-07-14 15:00:19
341,Adventure Tourism,onboarding,1.0,2026-07-14 15:00:19
341,Robotics,onboarding,1.0,2026-07-14 15:00:19
341,Nepali Literature,onboarding,1.0,2026-07-14 15:00:19
341,Photography,onboarding,1.0,2026-07-14 15:00:19
342,Classical Physics,onboarding,1.0,2026-07-14 15:00:19
342,World Mythology,onboarding,1.0,2026-07-14 15:00:19
343,Music Theory & Production,onboarding,1.0,2026-07-14 15:00:19
343,Linear Algebra,onboarding,1.0,2026-07-14 15:00:19
343,Microeconomics,onboarding,1.0,2026-07-14 15:00:19
344,History of Nepal,onboarding,1.0,2026-07-14 15:00:19
344,Real Estate & Property,onboarding,1.0,2026-07-14 15:00:19
344,Graphic Design,onboarding,1.0,2026-07-14 15:00:19
344,E-commerce & Online Business,onboarding,1.0,2026-07-14 15:00:19
345,Psychology & Human Behavior,onboarding,1.0,2026-07-14 15:00:19
345,Embedded Systems,onboarding,1.0,2026-07-14 15:00:19
346,Corporate Finance,onboarding,1.0,2026-07-14 15:00:19
346,Classical Mechanics,onboarding,1.0,2026-07-14 15:00:19
346,Cooking & Recipes,onboarding,1.0,2026-07-14 15:00:19
346,World Mythology,onboarding,1.0,2026-07-14 15:00:19
346,IELTS Preparation,onboarding,1.0,2026-07-14 15:00:19
347,Electronics & Circuits,onboarding,1.0,2026-07-14 15:00:19
347,Cloud Computing,onboarding,1.0,2026-07-14 15:00:19
347,Calculus,onboarding,1.0,2026-07-14 15:00:19
348,Microeconomics,onboarding,1.0,2026-07-14 15:00:19
348,Environmental Science,onboarding,1.0,2026-07-14 15:00:19
348,Modern English Fiction,onboarding,1.0,2026-07-14 15:00:19
348,Linear Algebra,onboarding,1.0,2026-07-14 15:00:19
348,DBMS,onboarding,1.0,2026-07-14 15:00:19
349,Probability & Stats,onboarding,1.0,2026-07-14 15:00:19
349,IOE Entrance Exam,onboarding,1.0,2026-07-14 15:00:19
349,Astronomy & Space,onboarding,1.0,2026-07-14 15:00:19
350,Mental Health,onboarding,1.0,2026-07-14 15:00:19
350,Nutrition & Diet,onboarding,1.0,2026-07-14 15:00:19
350,Budget Travel,onboarding,1.0,2026-07-14 15:00:19
350,Nepali Culture & Festivals,onboarding,1.0,2026-07-14 15:00:19
351,Robotics,onboarding,1.0,2026-07-14 15:00:19
351,Freelancing,onboarding,1.0,2026-07-14 15:00:19
352,Current Affairs & Politics,onboarding,1.0,2026-07-14 15:00:19
352,History of Nepal,onboarding,1.0,2026-07-14 15:00:19
352,Climate & Sustainability,onboarding,1.0,2026-07-14 15:00:19
352,Organic Chemistry,onboarding,1.0,2026-07-14 15:00:19
353,Psychology & Human Behavior,onboarding,1.0,2026-07-14 15:00:19
353,International Law,onboarding,1.0,2026-07-14 15:00:19
353,Financial Accounting,onboarding,1.0,2026-07-14 15:00:19
353,E-commerce & Online Business,onboarding,1.0,2026-07-14 15:00:19
353,Human Anatomy,onboarding,1.0,2026-07-14 15:00:19
354,Classical Mechanics,onboarding,1.0,2026-07-14 15:00:19
354,Cinema Studies,onboarding,1.0,2026-07-14 15:00:19
354,Architectural History,onboarding,1.0,2026-07-14 15:00:19
354,Fitness & Strength Training,onboarding,1.0,2026-07-14 15:00:19
355,Corporate Finance,onboarding,1.0,2026-07-14 15:00:19
355,Architecture,onboarding,1.0,2026-07-14 15:00:19
355,Macroeconomics,onboarding,1.0,2026-07-14 15:00:19
355,Machine Learning,onboarding,1.0,2026-07-14 15:00:19
356,Genetics,onboarding,1.0,2026-07-14 15:00:19
356,IELTS Preparation,onboarding,1.0,2026-07-14 15:00:19
356,Real Estate & Property,onboarding,1.0,2026-07-14 15:00:19
356,Music Theory & Production,onboarding,1.0,2026-07-14 15:00:19
356,Financial Accounting,onboarding,1.0,2026-07-14 15:00:19
357,Corporate Finance,onboarding,1.0,2026-07-14 15:00:19
357,Budget Travel,onboarding,1.0,2026-07-14 15:00:19
357,Cultural Tourism,onboarding,1.0,2026-07-14 15:00:19
357,Robotics,onboarding,1.0,2026-07-14 15:00:19
358,Nepali Literature,onboarding,1.0,2026-07-14 15:00:19
358,Mobile App Development,onboarding,1.0,2026-07-14 15:00:19
358,Computer Hardware,onboarding,1.0,2026-07-14 15:00:19
358,Modern English Fiction,onboarding,1.0,2026-07-14 15:00:19
359,Mental Health,onboarding,1.0,2026-07-14 15:00:19
359,Organic Chemistry,onboarding,1.0,2026-07-14 15:00:19
359,Cryptocurrency & Web3,onboarding,1.0,2026-07-14 15:00:19
359,Startups & Entrepreneurship,onboarding,1.0,2026-07-14 15:00:19
359,Political Philosophy,onboarding,1.0,2026-07-14 15:00:19
360,E-commerce & Online Business,onboarding,1.0,2026-07-14 15:00:19
360,Software Engineering,onboarding,1.0,2026-07-14 15:00:19
360,IOE Entrance Exam,onboarding,1.0,2026-07-14 15:00:19
360,Embedded Systems,onboarding,1.0,2026-07-14 15:00:19
360,Macroeconomics,onboarding,1.0,2026-07-14 15:00:19
361,Cultural Tourism,onboarding,1.0,2026-07-14 15:00:19
361,Robotics,onboarding,1.0,2026-07-14 15:00:19
361,Data Analysis,onboarding,1.0,2026-07-14 15:00:19
362,Real Estate & Property,onboarding,1.0,2026-07-14 15:00:19
362,Interior Design,onboarding,1.0,2026-07-14 15:00:19
362,Environmental Science,onboarding,1.0,2026-07-14 15:00:19
362,Parenting,onboarding,1.0,2026-07-14 15:00:19
363,Gaming & Esports,onboarding,1.0,2026-07-14 15:00:19
363,Personal Finance,onboarding,1.0,2026-07-14 15:00:19
364,Cultural Tourism,onboarding,1.0,2026-07-14 15:00:19
364,AI,onboarding,1.0,2026-07-14 15:00:19
364,Organic Chemistry,onboarding,1.0,2026-07-14 15:00:19
364,Football (Soccer),onboarding,1.0,2026-07-14 15:00:19
364,Current Affairs & Politics,onboarding,1.0,2026-07-14 15:00:19
365,Financial Accounting,onboarding,1.0,2026-07-14 15:00:19
365,Genetics,onboarding,1.0,2026-07-14 15:00:19
365,Relationships & Dating,onboarding,1.0,2026-07-14 15:00:19
365,Photography,onboarding,1.0,2026-07-14 15:00:19
365,Nepali Culture & Festivals,onboarding,1.0,2026-07-14 15:00:19
366,International Law,onboarding,1.0,2026-07-14 15:00:19
366,Mobile App Development,onboarding,1.0,2026-07-14 15:00:19
367,Parenting,onboarding,1.0,2026-07-14 15:00:19
367,Cloud Computing,onboarding,1.0,2026-07-14 15:00:19
367,Architectural History,onboarding,1.0,2026-07-14 15:00:19
368,Relationships & Dating,onboarding,1.0,2026-07-14 15:00:19
368,Cricket Analytics,onboarding,1.0,2026-07-14 15:00:19
369,Probability & Stats,onboarding,1.0,2026-07-14 15:00:19
369,Architecture,onboarding,1.0,2026-07-14 15:00:19
369,IELTS Preparation,onboarding,1.0,2026-07-14 15:00:19
369,Discrete Mathematics,onboarding,1.0,2026-07-14 15:00:19
370,HR Management,onboarding,1.0,2026-07-14 15:00:19
370,Cryptocurrency & Web3,onboarding,1.0,2026-07-14 15:00:19
371,Productivity,onboarding,1.0,2026-07-14 15:00:19
371,Music Theory & Production,onboarding,1.0,2026-07-14 15:00:19
371,Cryptocurrency & Web3,onboarding,1.0,2026-07-14 15:00:19
371,Startups & Entrepreneurship,onboarding,1.0,2026-07-14 15:00:19
372,Structural Engineering,onboarding,1.0,2026-07-14 15:00:19
372,Gaming & Esports,onboarding,1.0,2026-07-14 15:00:19
372,Astronomy & Space,onboarding,1.0,2026-07-14 15:00:19
372,Web Development,onboarding,1.0,2026-07-14 15:00:19
372,Machine Learning,onboarding,1.0,2026-07-14 15:00:19
373,Human Anatomy,onboarding,1.0,2026-07-14 15:00:19
373,Cybersecurity,onboarding,1.0,2026-07-14 15:00:19
373,Classical Physics,onboarding,1.0,2026-07-14 15:00:19
374,Geomorphology,onboarding,1.0,2026-07-14 15:00:19
374,Agronomy,onboarding,1.0,2026-07-14 15:00:19
374,HR Management,onboarding,1.0,2026-07-14 15:00:19
374,Embedded Systems,onboarding,1.0,2026-07-14 15:00:19
375,Graphic Design,onboarding,1.0,2026-07-14 15:00:19
375,Political Philosophy,onboarding,1.0,2026-07-14 15:00:19
375,Macroeconomics,onboarding,1.0,2026-07-14 15:00:19
376,Archeology,onboarding,1.0,2026-07-14 15:00:19
376,Cricket Analytics,onboarding,1.0,2026-07-14 15:00:19
377,Electrical Engineering,onboarding,1.0,2026-07-14 15:00:19
377,Structural Engineering,onboarding,1.0,2026-07-14 15:00:19
378,Civil Engineering & Construction,onboarding,1.0,2026-07-14 15:00:19
378,AI,onboarding,1.0,2026-07-14 15:00:19
378,Fashion & Style,onboarding,1.0,2026-07-14 15:00:19
379,Financial Accounting,onboarding,1.0,2026-07-14 15:00:19
379,Parenting,onboarding,1.0,2026-07-14 15:00:19
379,Cricket Analytics,onboarding,1.0,2026-07-14 15:00:19
380,Architectural History,onboarding,1.0,2026-07-14 15:00:19
380,Nepali Literature,onboarding,1.0,2026-07-14 15:00:19
380,Nutrition & Diet,onboarding,1.0,2026-07-14 15:00:19
380,Embedded Systems,onboarding,1.0,2026-07-14 15:00:19
380,Architecture,onboarding,1.0,2026-07-14 15:00:19
381,Career Growth,onboarding,1.0,2026-07-14 15:00:19
381,Productivity,onboarding,1.0,2026-07-14 15:00:19
381,UI/UX Design,onboarding,1.0,2026-07-14 15:00:19
381,E-commerce & Online Business,onboarding,1.0,2026-07-14 15:00:19
382,UI/UX Design,onboarding,1.0,2026-07-14 15:00:19
382,Sports Science,onboarding,1.0,2026-07-14 15:00:19
382,Software Engineering,onboarding,1.0,2026-07-14 15:00:19
383,Career Growth,onboarding,1.0,2026-07-14 15:00:19
383,Probability & Stats,onboarding,1.0,2026-07-14 15:00:19
383,Football (Soccer),onboarding,1.0,2026-07-14 15:00:19
383,International Law,onboarding,1.0,2026-07-14 15:00:19
384,Mechanical Engineering,onboarding,1.0,2026-07-14 15:00:19
384,Data Analysis,onboarding,1.0,2026-07-14 15:00:19
384,Startups & Entrepreneurship,onboarding,1.0,2026-07-14 15:00:19
384,Climate & Sustainability,onboarding,1.0,2026-07-14 15:00:19
385,Mental Health,onboarding,1.0,2026-07-14 15:00:19
385,Astronomy & Space,onboarding,1.0,2026-07-14 15:00:19
385,Productivity,onboarding,1.0,2026-07-14 15:00:19
386,Strategic Management,onboarding,1.0,2026-07-14 15:00:19
386,Gaming & Esports,onboarding,1.0,2026-07-14 15:00:19
386,UI/UX Design,onboarding,1.0,2026-07-14 15:00:19
386,E-commerce & Online Business,onboarding,1.0,2026-07-14 15:00:19
387,Astronomy & Space,onboarding,1.0,2026-07-14 15:00:19
387,Fluid Mechanics,onboarding,1.0,2026-07-14 15:00:19
387,Corporate Finance,onboarding,1.0,2026-07-14 15:00:19
387,History of Nepal,onboarding,1.0,2026-07-14 15:00:19
388,Java Programming,onboarding,1.0,2026-07-14 15:00:19
388,Architectural History,onboarding,1.0,2026-07-14 15:00:19
388,Financial Accounting,onboarding,1.0,2026-07-14 15:00:19
389,Fitness & Strength Training,onboarding,1.0,2026-07-14 15:00:19
389,Geomorphology,onboarding,1.0,2026-07-14 15:00:19
389,Classical Physics,onboarding,1.0,2026-07-14 15:00:19
389,Cinema Studies,onboarding,1.0,2026-07-14 15:00:19
389,Programming Fundamentals,onboarding,1.0,2026-07-14 15:00:19
390,Budget Travel,onboarding,1.0,2026-07-14 15:00:19
390,Personal Finance,onboarding,1.0,2026-07-14 15:00:19
390,Calculus,onboarding,1.0,2026-07-14 15:00:19
390,Software Engineering,onboarding,1.0,2026-07-14 15:00:19
390,Archeology,onboarding,1.0,2026-07-14 15:00:19
391,Cricket Analytics,onboarding,1.0,2026-07-14 15:00:19
391,IELTS Preparation,onboarding,1.0,2026-07-14 15:00:19
391,Computer Vision,onboarding,1.0,2026-07-14 15:00:19
391,Skincare & Grooming,onboarding,1.0,2026-07-14 15:00:19
391,Nepali Literature,onboarding,1.0,2026-07-14 15:00:19
392,Probability & Stats,onboarding,1.0,2026-07-14 15:00:19
392,Architecture,onboarding,1.0,2026-07-14 15:00:19
392,Skincare & Grooming,onboarding,1.0,2026-07-14 15:00:19
392,Geomorphology,onboarding,1.0,2026-07-14 15:00:19
392,Automobiles & EVs,onboarding,1.0,2026-07-14 15:00:19
393,Productivity,onboarding,1.0,2026-07-14 15:00:19
393,Classical Mechanics,onboarding,1.0,2026-07-14 15:00:19
393,Parenting,onboarding,1.0,2026-07-14 15:00:19
393,UI/UX Design,onboarding,1.0,2026-07-14 15:00:19
393,Football (Soccer),onboarding,1.0,2026-07-14 15:00:19
394,PTE Preparation,onboarding,1.0,2026-07-14 15:00:19
394,IOE Entrance Exam,onboarding,1.0,2026-07-14 15:00:19
394,Budget Travel,onboarding,1.0,2026-07-14 15:00:19
394,Cricket Analytics,onboarding,1.0,2026-07-14 15:00:19
394,Electronics & Circuits,onboarding,1.0,2026-07-14 15:00:19
395,Relationships & Dating,onboarding,1.0,2026-07-14 15:00:19
395,Cryptocurrency & Web3,onboarding,1.0,2026-07-14 15:00:19
396,Relationships & Dating,onboarding,1.0,2026-07-14 15:00:19
396,Adventure Tourism,onboarding,1.0,2026-07-14 15:00:19
396,Machine Learning,onboarding,1.0,2026-07-14 15:00:19
396,Cell Biology,onboarding,1.0,2026-07-14 15:00:19
396,Startups & Entrepreneurship,onboarding,1.0,2026-07-14 15:00:19
397,Mobile App Development,onboarding,1.0,2026-07-14 15:00:19
397,Nutrition & Diet,onboarding,1.0,2026-07-14 15:00:19
397,Hydrology,onboarding,1.0,2026-07-14 15:00:19
397,CEE Exam,onboarding,1.0,2026-07-14 15:00:19
398,Computer Hardware,onboarding,1.0,2026-07-14 15:00:19
398,Discrete Mathematics,onboarding,1.0,2026-07-14 15:00:19
398,Classical Physics,onboarding,1.0,2026-07-14 15:00:19
399,Human Anatomy,onboarding,1.0,2026-07-14 15:00:19
399,IELTS Preparation,onboarding,1.0,2026-07-14 15:00:19
399,Microeconomics,onboarding,1.0,2026-07-14 15:00:19
399,Civil Engineering & Construction,onboarding,1.0,2026-07-14 15:00:19
400,Fluid Mechanics,onboarding,1.0,2026-07-14 15:00:19
400,Computer Hardware,onboarding,1.0,2026-07-14 15:00:19
400,International Law,onboarding,1.0,2026-07-14 15:00:19
400,Hydrology,onboarding,1.0,2026-07-14 15:00:19
400,Political Philosophy,onboarding,1.0,2026-07-14 15:00:19
401,Modern English Fiction,onboarding,1.0,2026-07-14 15:00:19
401,Linear Algebra,onboarding,1.0,2026-07-14 15:00:19
402,Structural Engineering,onboarding,1.0,2026-07-14 15:00:19
402,UI/UX Design,onboarding,1.0,2026-07-14 15:00:19
402,History of Nepal,onboarding,1.0,2026-07-14 15:00:19
402,Classical Physics,onboarding,1.0,2026-07-14 15:00:19
403,IELTS Preparation,onboarding,1.0,2026-07-14 15:00:19
403,Environmental Science,onboarding,1.0,2026-07-14 15:00:19
403,C Programming,onboarding,1.0,2026-07-14 15:00:19
403,Career Growth,onboarding,1.0,2026-07-14 15:00:19
404,Data Analysis,onboarding,1.0,2026-07-14 15:00:19
404,Embedded Systems,onboarding,1.0,2026-07-14 15:00:19
405,PTE Preparation,onboarding,1.0,2026-07-14 15:00:19
405,Automobiles & EVs,onboarding,1.0,2026-07-14 15:00:19
405,Football (Soccer),onboarding,1.0,2026-07-14 15:00:19
405,IOE Entrance Exam,onboarding,1.0,2026-07-14 15:00:19
406,Football (Soccer),onboarding,1.0,2026-07-14 15:00:19
406,Personal Finance,onboarding,1.0,2026-07-14 15:00:19
406,Linguistics,onboarding,1.0,2026-07-14 15:00:19
406,Hydrology,onboarding,1.0,2026-07-14 15:00:19
407,Discrete Mathematics,onboarding,1.0,2026-07-14 15:00:19
407,Personal Finance,onboarding,1.0,2026-07-14 15:00:19
407,Software Engineering,onboarding,1.0,2026-07-14 15:00:19
407,Interior Design,onboarding,1.0,2026-07-14 15:00:19
408,Current Affairs & Politics,onboarding,1.0,2026-07-14 15:00:19
408,MERN Stack,onboarding,1.0,2026-07-14 15:00:19
408,E-commerce & Online Business,onboarding,1.0,2026-07-14 15:00:19
408,Agronomy,onboarding,1.0,2026-07-14 15:00:19
408,Football (Soccer),onboarding,1.0,2026-07-14 15:00:19
409,IELTS Preparation,onboarding,1.0,2026-07-14 15:00:19
409,Football (Soccer),onboarding,1.0,2026-07-14 15:00:19
409,Interior Design,onboarding,1.0,2026-07-14 15:00:19
409,Nutrition & Diet,onboarding,1.0,2026-07-14 15:00:19
409,Financial Accounting,onboarding,1.0,2026-07-14 15:00:19
410,Productivity,onboarding,1.0,2026-07-14 15:00:19
410,Agronomy,onboarding,1.0,2026-07-14 15:00:19
410,Java Programming,onboarding,1.0,2026-07-14 15:00:19
410,Football (Soccer),onboarding,1.0,2026-07-14 15:00:19
410,Architecture,onboarding,1.0,2026-07-14 15:00:19
411,Real Estate & Property,onboarding,1.0,2026-07-14 15:00:19
411,Web Development,onboarding,1.0,2026-07-14 15:00:19
411,Parenting,onboarding,1.0,2026-07-14 15:00:19
411,Linguistics,onboarding,1.0,2026-07-14 15:00:19
412,Human Anatomy,onboarding,1.0,2026-07-14 15:00:19
412,Fashion & Style,onboarding,1.0,2026-07-14 15:00:19
413,Automobiles & EVs,onboarding,1.0,2026-07-14 15:00:19
413,Adventure Tourism,onboarding,1.0,2026-07-14 15:00:19
413,Cloud Computing,onboarding,1.0,2026-07-14 15:00:19
414,Productivity,onboarding,1.0,2026-07-14 15:00:19
414,Career Growth,onboarding,1.0,2026-07-14 15:00:19
415,Cinema Studies,onboarding,1.0,2026-07-14 15:00:19
415,Astronomy & Space,onboarding,1.0,2026-07-14 15:00:19
415,Cultural Tourism,onboarding,1.0,2026-07-14 15:00:19
415,Macroeconomics,onboarding,1.0,2026-07-14 15:00:19
416,C Programming,onboarding,1.0,2026-07-14 15:00:19
416,Electronics & Circuits,onboarding,1.0,2026-07-14 15:00:19
416,Machine Learning,onboarding,1.0,2026-07-14 15:00:19
416,Mobile App Development,onboarding,1.0,2026-07-14 15:00:19
417,Astronomy & Space,onboarding,1.0,2026-07-14 15:00:19
417,Nepali Literature,onboarding,1.0,2026-07-14 15:00:19
417,C Programming,onboarding,1.0,2026-07-14 15:00:19
417,Cryptocurrency & Web3,onboarding,1.0,2026-07-14 15:00:19
418,Architectural History,onboarding,1.0,2026-07-14 15:00:19
418,Current Affairs & Politics,onboarding,1.0,2026-07-14 15:00:19
418,Electronics & Circuits,onboarding,1.0,2026-07-14 15:00:19
419,Corporate Finance,onboarding,1.0,2026-07-14 15:00:19
419,E-commerce & Online Business,onboarding,1.0,2026-07-14 15:00:19
419,Agronomy,onboarding,1.0,2026-07-14 15:00:19
420,Sports Science,onboarding,1.0,2026-07-14 15:00:19
420,IELTS Preparation,onboarding,1.0,2026-07-14 15:00:19
420,Cinema Studies,onboarding,1.0,2026-07-14 15:00:19
421,International Law,onboarding,1.0,2026-07-14 15:00:19
421,Microeconomics,onboarding,1.0,2026-07-14 15:00:19
421,Mental Health,onboarding,1.0,2026-07-14 15:00:19
421,IELTS Preparation,onboarding,1.0,2026-07-14 15:00:19
421,CEE Exam,onboarding,1.0,2026-07-14 15:00:19
422,Robotics,onboarding,1.0,2026-07-14 15:00:19
422,Microeconomics,onboarding,1.0,2026-07-14 15:00:19
422,Cultural Tourism,onboarding,1.0,2026-07-14 15:00:19
423,Cryptocurrency & Web3,onboarding,1.0,2026-07-14 15:00:19
423,Nepali Culture & Festivals,onboarding,1.0,2026-07-14 15:00:19
424,Fashion & Style,onboarding,1.0,2026-07-14 15:00:19
424,Macroeconomics,onboarding,1.0,2026-07-14 15:00:19
424,Calculus,onboarding,1.0,2026-07-14 15:00:19
424,Mobile App Development,onboarding,1.0,2026-07-14 15:00:19
425,Gaming & Esports,onboarding,1.0,2026-07-14 15:00:19
425,Agronomy,onboarding,1.0,2026-07-14 15:00:19
425,Soil Mechanics,onboarding,1.0,2026-07-14 15:00:19
425,Startups & Entrepreneurship,onboarding,1.0,2026-07-14 15:00:19
425,Architectural History,onboarding,1.0,2026-07-14 15:00:19
426,Hydrology,onboarding,1.0,2026-07-14 15:00:19
426,Cryptocurrency & Web3,onboarding,1.0,2026-07-14 15:00:19
426,Cricket Analytics,onboarding,1.0,2026-07-14 15:00:19
426,Agronomy,onboarding,1.0,2026-07-14 15:00:19
426,International Law,onboarding,1.0,2026-07-14 15:00:19
427,Adventure Tourism,onboarding,1.0,2026-07-14 15:00:19
427,Geomorphology,onboarding,1.0,2026-07-14 15:00:19
428,Cybersecurity,onboarding,1.0,2026-07-14 15:00:19
428,Personal Finance,onboarding,1.0,2026-07-14 15:00:19
428,Calculus,onboarding,1.0,2026-07-14 15:00:19
428,Classical Mechanics,onboarding,1.0,2026-07-14 15:00:19
429,MERN Stack,onboarding,1.0,2026-07-14 15:00:19
429,E-commerce & Online Business,onboarding,1.0,2026-07-14 15:00:19
429,Discrete Mathematics,onboarding,1.0,2026-07-14 15:00:19
429,Budget Travel,onboarding,1.0,2026-07-14 15:00:19
430,Soil Mechanics,onboarding,1.0,2026-07-14 15:00:19
430,Adventure Tourism,onboarding,1.0,2026-07-14 15:00:19
430,Productivity,onboarding,1.0,2026-07-14 15:00:19
430,Cooking & Recipes,onboarding,1.0,2026-07-14 15:00:19
431,Programming Fundamentals,onboarding,1.0,2026-07-14 15:00:19
431,Computer Vision,onboarding,1.0,2026-07-14 15:00:19
431,Organic Chemistry,onboarding,1.0,2026-07-14 15:00:19
431,Graphic Design,onboarding,1.0,2026-07-14 15:00:19
431,Computer Hardware,onboarding,1.0,2026-07-14 15:00:19
432,Archeology,onboarding,1.0,2026-07-14 15:00:19
432,Thermodynamics,onboarding,1.0,2026-07-14 15:00:19
432,Cloud Computing,onboarding,1.0,2026-07-14 15:00:19
433,Psychology & Human Behavior,onboarding,1.0,2026-07-14 15:00:19
433,Thermodynamics,onboarding,1.0,2026-07-14 15:00:19
433,Mental Health,onboarding,1.0,2026-07-14 15:00:19
433,Soil Mechanics,onboarding,1.0,2026-07-14 15:00:19
433,Architecture,onboarding,1.0,2026-07-14 15:00:19
434,Organic Chemistry,onboarding,1.0,2026-07-14 15:00:19
434,Embedded Systems,onboarding,1.0,2026-07-14 15:00:19
435,Cooking & Recipes,onboarding,1.0,2026-07-14 15:00:19
435,DBMS,onboarding,1.0,2026-07-14 15:00:19
435,Calculus,onboarding,1.0,2026-07-14 15:00:19
436,Embedded Systems,onboarding,1.0,2026-07-14 15:00:19
436,Computer Hardware,onboarding,1.0,2026-07-14 15:00:19
436,International Law,onboarding,1.0,2026-07-14 15:00:19
437,UI/UX Design,onboarding,1.0,2026-07-14 15:00:19
437,Civil Engineering & Construction,onboarding,1.0,2026-07-14 15:00:19
438,C Programming,onboarding,1.0,2026-07-14 15:00:19
438,Budget Travel,onboarding,1.0,2026-07-14 15:00:19
439,Web Development,onboarding,1.0,2026-07-14 15:00:19
439,Computer Hardware,onboarding,1.0,2026-07-14 15:00:19
440,Software Engineering,onboarding,1.0,2026-07-14 15:00:19
440,Geomorphology,onboarding,1.0,2026-07-14 15:00:19
440,Architectural History,onboarding,1.0,2026-07-14 15:00:19
441,Mental Health,onboarding,1.0,2026-07-14 15:00:19
441,Human Anatomy,onboarding,1.0,2026-07-14 15:00:19
441,Programming Fundamentals,onboarding,1.0,2026-07-14 15:00:19
441,Civil Engineering & Construction,onboarding,1.0,2026-07-14 15:00:19
441,Interior Design,onboarding,1.0,2026-07-14 15:00:19
442,Computer Vision,onboarding,1.0,2026-07-14 15:00:19
442,Computer Hardware,onboarding,1.0,2026-07-14 15:00:19
443,NEET Exam,onboarding,1.0,2026-07-14 15:00:19
443,Microeconomics,onboarding,1.0,2026-07-14 15:00:19
444,Political Philosophy,onboarding,1.0,2026-07-14 15:00:19
444,C Programming,onboarding,1.0,2026-07-14 15:00:19
