user_id,content_id,topic,is_interest_match,creator_followed,difficulty_gap,dwell_ratio_actual,actual_dwell_sec,did_quiz,quiz_correct,upvote,downvote,engagement_score,card_flipped,flip_time_sec
293,1522,Pharmacology,0,0,0.057,0.244,4.23,0,0,0,0,0.033,0,0.0
293,1655,History of Nepal,0,0,0.085,1.009,17.31,1,1,1,0,0.735,0,0.0
293,6049,Computer Vision,0,0,-0.062,0.105,1.0,0,0,0,1,0.014,0,0.0
293,5145,Corporate Finance,0,0,-0.183,1.106,6.17,0,0,0,0,0.147,1,2.18
293,4773,Soil Mechanics,0,0,0.004,1.229,19.58,1,1,1,0,0.764,0,0.0
293,6308,Discrete Mathematics,0,0,-0.263,1.005,4.79,0,0,0,0,0.134,1,2.59
293,737,Geomorphology,1,0,-0.417,0.77,4.39,0,0,0,0,0.303,0,0.0
293,8338,Strategic Management,0,0,0.056,0.911,6.57,0,0,0,0,0.121,0,0.0
293,6979,Political Philosophy,0,0,0.354,0.761,14.37,1,1,0,0,0.402,0,0.0
293,1034,Political Philosophy,0,0,-0.024,0.124,1.0,0,0,0,1,0.017,0,0.0
293,6664,Structural Engineering,0,0,0.257,0.1,1.0,0,0,0,0,0.013,0,0.0
293,2282,Classical Mechanics,0,1,0.183,0.166,1.13,0,0,0,0,0.022,0,0.0
293,7349,Computer Vision,0,0,0.205,1.605,11.64,0,0,0,0,0.2,0,0.0
293,6034,Web Development,0,0,0.239,0.112,1.73,0,0,0,0,0.015,0,0.0
293,4620,Corporate Finance,0,0,0.111,0.1,1.66,0,0,0,0,0.013,0,0.0
294,9920,Calculus,0,1,0.598,0.429,2.75,0,0,0,0,0.057,0,0.0
294,8578,Microeconomics,0,1,0.222,0.179,2.45,0,0,0,0,0.024,0,0.0
294,4940,Human Anatomy,0,0,0.323,0.392,6.28,0,0,0,0,0.052,0,0.0
294,6479,Hydrology,0,0,0.309,0.199,2.73,0,0,0,0,0.026,0,0.0
294,514,Programming Fundamentals,0,0,0.114,0.64,3.44,0,0,0,0,0.085,0,0.0
294,8219,Psychology,0,0,0.337,0.118,1.9,1,0,0,0,0.016,0,0.0
294,665,Programming Fundamentals,0,0,0.16,1.643,8.99,0,0,0,0,0.2,0,0.0
294,2188,HR Management,0,0,0.545,0.241,4.27,1,1,0,0,0.332,0,0.0
294,5825,Financial Accounting,0,0,0.443,0.832,4.74,0,0,0,0,0.111,1,2.0
294,6239,Computer Vision,0,0,0.138,0.102,1.0,0,0,0,0,0.014,0,0.0
294,6312,Nepali Literature,0,1,0.072,1.467,8.23,0,0,0,0,0.196,1,4.12
294,1541,Music Theory,0,0,0.33,1.962,10.03,0,0,0,0,0.2,1,4.57
294,9948,Human Anatomy,0,0,0.175,0.1,1.51,0,0,0,0,0.013,0,0.0
294,2632,Hydrology,0,0,0.288,0.868,4.99,0,0,0,0,0.116,0,0.0
294,7158,International Law,0,0,0.521,0.1,1.92,0,0,0,0,0.013,0,0.0
294,8500,Environmental Science,0,0,0.169,2.093,10.76,0,0,0,0,0.2,1,4.63
294,1994,Geomorphology,0,0,0.388,0.227,1.18,0,0,0,0,0.03,0,0.0
294,704,Geomorphology,0,0,0.301,2.063,10.42,0,0,0,0,0.2,1,5.17
294,6639,Financial Accounting,0,0,0.084,1.229,7.74,0,0,0,0,0.164,0,0.0
294,355,Pharmacology,0,0,-0.125,0.786,10.95,1,1,0,0,0.405,0,0.0
294,547,Moral Science,0,0,-0.103,1.589,8.74,0,0,0,0,0.2,0,0.0
294,5137,Calculus,0,1,0.487,1.077,15.8,1,0,0,0,0.144,0,0.0
294,110,Corporate Finance,0,0,0.27,1.798,10.9,0,0,0,0,0.2,0,0.0
294,1499,Thermodynamics,0,0,0.019,1.335,18.51,1,1,1,0,0.778,0,0.0
294,3672,Geopolitics,0,0,-0.007,0.345,2.09,0,0,0,0,0.046,0,0.0
294,8755,HR Management,0,0,0.215,0.394,6.06,0,0,0,0,0.053,0,0.0
294,9780,Discrete Mathematics,0,0,0.139,0.319,5.4,1,1,0,0,0.342,0,0.0
294,6893,Nepali Literature,0,1,0.149,0.73,3.48,0,0,0,0,0.097,1,2.0
294,7953,Corporate Finance,0,0,0.35,0.761,5.59,0,0,0,0,0.101,0,0.0
294,466,Adventure Tourism,0,0,-0.103,0.483,2.95,0,0,0,0,0.064,0,0.0
294,177,Geomorphology,0,0,0.577,0.45,3.23,0,0,0,0,0.06,0,0.0
294,5862,Philosophy,0,1,0.378,1.502,8.36,0,0,0,0,0.2,0,0.0
294,5383,Linguistics,0,1,-0.088,0.992,11.6,0,0,0,0,0.132,0,0.0
294,2928,Programming Fundamentals,0,0,-0.009,0.251,1.28,0,0,0,0,0.033,0,0.0
294,5057,Climatology,0,0,0.557,0.162,1.15,0,0,0,1,0.022,0,0.0
294,9087,Classical Mechanics,0,0,-0.103,1.91,7.01,0,0,0,0,0.2,1,3.02
294,1483,Discrete Mathematics,0,0,0.229,0.919,5.81,0,0,1,0,0.423,0,0.0
294,6410,Calculus,0,1,-0.046,0.2,1.0,0,0,0,0,0.027,0,0.0
294,9401,Linguistics,0,1,-0.019,0.221,2.73,0,0,0,1,0.029,0,0.0
294,7233,Computer Vision,0,0,0.446,0.329,2.38,0,0,0,0,0.044,0,0.0
294,427,Archeology,0,0,0.448,1.373,8.9,0,0,0,0,0.183,0,0.0
294,1528,Cricket Analytics,0,1,0.497,0.1,1.0,0,0,0,0,0.013,0,0.0
295,5251,Hydrology,1,1,-0.182,0.669,3.72,0,0,0,0,0.289,0,0.0
295,5953,Classical Mechanics,0,0,0.179,0.788,3.98,0,0,0,0,0.105,1,2.16
295,2795,Programming Fundamentals,0,0,-0.075,0.453,6.21,0,0,0,0,0.06,0,0.0
295,87,Political Philosophy,0,0,-0.065,2.266,12.62,0,0,1,0,0.5,1,6.33
295,3568,Hydrology,1,1,0.093,0.231,1.1,0,0,0,0,0.231,0,0.0
295,5969,Psychology,0,0,0.421,0.608,4.31,0,0,0,0,0.081,0,0.0
295,8585,Architectural History,0,0,0.406,0.619,4.37,0,0,0,0,0.082,0,0.0
295,6658,Corporate Finance,0,1,-0.111,2.093,10.09,0,0,0,0,0.2,1,4.4
295,8948,Environmental Science,0,0,0.354,1.683,12.3,0,0,0,0,0.2,0,0.0
295,6304,Architectural History,0,0,-0.133,0.112,1.0,0,0,0,0,0.015,0,0.0
295,7944,Geomorphology,0,0,0.331,0.281,1.5,0,0,0,0,0.037,0,0.0
295,9637,Agronomy,0,1,0.372,1.184,8.25,0,0,0,0,0.158,0,0.0
295,8975,Cell Biology,0,0,0.472,0.3,4.82,0,0,0,0,0.04,0,0.0
295,4642,Graphic Design,0,0,0.313,0.645,10.52,1,1,0,0,0.386,0,0.0
295,5781,Probability & Stats,0,0,0.214,0.812,4.75,0,0,0,0,0.108,0,0.0
295,5641,Moral Science,0,0,0.386,0.448,3.14,0,0,0,0,0.06,0,0.0
295,6184,Human Anatomy,0,0,0.392,0.11,1.93,0,0,0,0,0.015,0,0.0
295,7934,Genetics,0,0,-0.025,0.215,2.93,0,0,0,0,0.029,0,0.0
295,491,Linguistics,0,1,-0.052,1.014,12.7,0,0,1,0,0.435,0,0.0
295,3990,Web Development,0,0,0.467,0.486,3.11,0,0,0,0,0.065,0,0.0
295,3469,Linguistics,0,1,0.475,0.796,5.44,0,0,0,0,0.106,0,0.0
295,1049,Financial Accounting,0,0,-0.231,0.545,2.49,0,0,0,0,0.073,1,2.0
296,199,Structural Engineering,0,0,-0.271,1.496,19.77,0,0,0,0,0.199,0,0.0
296,8563,HR Management,0,0,0.474,0.356,6.3,0,0,0,0,0.047,0,0.0
296,8591,Cricket Analytics,0,0,0.368,1.689,28.81,0,0,0,0,0.2,0,0.0
296,460,Calculus,0,1,0.078,1.098,4.59,0,0,0,0,0.146,1,2.0
296,2605,Cell Biology,0,0,0.031,0.374,5.11,1,1,0,0,0.35,0,0.0
296,6933,Geomorphology,0,0,-0.121,0.342,4.61,0,0,0,0,0.046,0,0.0
296,7464,Architectural History,0,0,0.461,0.991,7.13,0,0,0,0,0.132,0,0.0
296,5462,Probability & Stats,0,0,-0.211,1.205,7.43,0,0,0,0,0.161,0,0.0
296,4669,Adventure Tourism,0,0,0.229,0.1,1.0,0,0,0,0,0.013,0,0.0
296,1294,Climatology,0,0,-0.251,0.807,10.52,1,1,1,0,0.708,0,0.0
296,1199,Soil Mechanics,0,0,0.072,0.934,14.26,0,0,1,0,0.425,0,0.0
296,8662,Fluid Mechanics,0,1,0.269,0.101,1.84,1,1,0,0,0.313,0,0.0
296,5008,Sports Science,0,0,0.458,0.469,8.07,1,1,0,0,0.363,0,0.0
296,4935,Architectural History,0,0,-0.173,1.628,9.2,0,0,0,0,0.2,0,0.0
296,6930,Modern English Fiction,0,1,0.246,0.241,1.7,0,0,0,1,0.032,0,0.0
296,2278,Macroeconomics,0,0,0.273,0.496,3.34,0,0,0,0,0.066,0,0.0
296,9922,Human Anatomy,0,0,0.389,1.071,21.33,1,1,1,0,0.743,0,0.0
296,6274,HR Management,0,0,0.393,0.395,2.94,0,0,0,0,0.053,0,0.0
296,9366,Strategic Management,0,0,0.206,2.015,11.04,0,0,0,0,0.2,1,5.86
296,8358,World Mythology,0,0,-0.228,0.986,14.49,1,1,0,0,0.431,0,0.0
296,7417,Corporate Finance,0,0,0.386,0.357,6.27,1,1,0,0,0.348,0,0.0
296,1692,Moral Science,0,0,0.043,0.319,1.86,0,0,0,0,0.043,0,0.0
296,5393,Macroeconomics,0,0,-0.06,0.239,1.1,0,0,0,0,0.032,0,0.0
296,2416,Political Philosophy,0,1,0.017,0.1,1.0,0,0,0,0,0.013,0,0.0
296,6843,Strategic Management,0,0,-0.184,1.085,6.77,0,0,0,0,0.145,0,0.0
296,8819,Probability & Stats,0,0,-0.235,1.644,10.04,0,0,1,0,0.5,0,0.0
296,2306,Web Development,0,1,0.415,0.233,1.47,0,0,0,0,0.031,0,0.0
296,8035,Pharmacology,0,0,-0.101,0.121,1.0,0,0,0,0,0.016,0,0.0
296,6351,Fluid Mechanics,0,1,0.449,0.48,3.44,0,0,0,0,0.064,0,0.0
296,1132,Computer Vision,0,0,-0.046,1.462,9.2,0,0,0,0,0.195,0,0.0
296,3956,HR Management,0,0,0.185,1.129,6.14,0,0,0,0,0.151,1,2.45
296,1645,Organic Chemistry,0,0,-0.23,0.613,7.88,1,1,0,0,0.382,0,0.0
296,2295,Computer Vision,0,0,0.405,0.154,2.65,0,0,0,0,0.02,0,0.0
296,5263,Linear Algebra,0,0,-0.047,1.09,4.69,0,0,0,0,0.145,1,2.14
296,3218,Web Development,0,1,-0.162,0.608,7.47,0,0,0,0,0.081,0,0.0
296,5197,Environmental Science,0,0,-0.083,1.497,7.32,0,0,0,0,0.2,1,3.61
296,2086,Graphic Design,0,0,0.34,1.712,8.55,0,0,0,0,0.2,1,3.44
296,6804,Music Theory,0,0,0.05,0.981,4.73,0,0,0,0,0.131,1,2.43
297,9123,Fluid Mechanics,0,0,0.223,1.211,19.07,0,0,0,0,0.161,0,0.0
297,4217,Human Anatomy,0,0,0.093,0.57,3.97,0,0,0,0,0.076,0,0.0
297,337,Soil Mechanics,0,0,-0.328,1.098,14.92,0,0,0,0,0.146,0,0.0
297,1260,Calculus,0,0,-0.291,0.917,10.65,0,0,1,0,0.422,0,0.0
297,9251,Cinema Studies,0,0,0.046,0.446,6.89,1,1,0,0,0.359,0,0.0
297,7180,Probability & Stats,0,1,-0.373,0.92,5.58,0,0,1,0,0.423,0,0.0
297,3449,Organic Chemistry,0,0,0.334,0.711,3.97,0,0,0,0,0.095,1,2.0
297,2417,Climatology,0,0,-0.377,0.395,2.15,0,0,0,0,0.053,0,0.0
297,5932,International Law,0,1,0.027,0.422,6.48,0,0,0,0,0.056,0,0.0
297,8246,Political Philosophy,0,0,-0.002,1.233,6.1,0,0,0,0,0.164,1,2.82
297,9345,Human Anatomy,0,0,-0.189,0.559,8.06,1,1,0,0,0.375,0,0.0
297,4377,Genetics,0,0,0.271,0.141,2.15,0,0,0,0,0.019,0,0.0
297,7165,Classical Mechanics,0,0,-0.268,1.098,4.88,0,0,0,0,0.146,0,0.0
297,1807,Strategic Management,0,0,-0.34,0.402,2.47,0,0,0,0,0.054,0,0.0
297,587,Genetics,0,0,-0.234,0.318,4.9,1,1,0,0,0.342,0,0.0
297,4453,Macroeconomics,0,0,-0.327,0.131,1.0,0,0,0,0,0.018,0,0.0
297,487,Strategic Management,0,0,0.353,1.358,8.73,0,0,0,0,0.181,1,3.32
297,7555,Human Anatomy,0,0,-0.253,0.477,2.89,0,0,0,0,0.064,0,0.0
297,1709,Thermodynamics,1,1,-0.401,0.1,1.28,0,0,0,0,0.213,0,0.0
297,4007,Political Philosophy,0,0,-0.063,0.111,1.64,1,1,0,0,0.315,0,0.0
297,4628,Web Development,0,0,0.317,0.123,1.9,1,1,0,0,0.316,0,0.0
297,6901,Environmental Science,0,0,-0.121,0.138,1.0,0,0,0,0,0.018,0,0.0
297,3031,Music Theory,0,0,0.172,0.247,1.4,0,0,0,0,0.033,0,0.0
297,4303,Political Philosophy,0,0,0.044,1.335,20.16,0,0,1,0,0.478,0,0.0
297,4381,Fluid Mechanics,0,0,0.124,0.896,16.61,1,0,0,0,0.12,0,0.0
297,938,International Law,0,1,0.132,0.133,1.98,0,0,0,0,0.018,0,0.0
298,6240,Agronomy,0,0,0.343,1.553,8.15,0,0,0,0,0.2,1,4.07
298,2032,Linear Algebra,0,1,-0.195,0.925,5.02,0,0,0,0,0.123,0,0.0
298,2872,Calculus,0,1,0.052,0.925,4.96,0,0,0,0,0.123,0,0.0
298,9075,Fluid Mechanics,0,0,0.521,0.597,4.28,0,0,0,0,0.08,0,0.0
298,5900,History of Nepal,0,0,0.086,0.119,1.0,0,0,0,0,0.016,0,0.0
298,3637,Macroeconomics,0,0,0.407,0.611,9.85,0,0,0,0,0.082,0,0.0
298,5730,Organic Chemistry,0,0,0.484,0.325,2.3,0,0,0,0,0.043,0,0.0
298,4922,Moral Science,0,0,0.195,1.523,7.02,0,0,0,0,0.2,1,3.04
298,3864,Cultural Tourism,1,0,0.118,1.757,32.09,1,1,1,0,1.0,0,0.0
298,8253,History of Nepal,0,0,0.256,1.288,9.35,0,0,0,0,0.172,0,0.0
298,5249,International Law,0,1,0.241,0.463,2.17,0,0,0,0,0.062,1,2.0
298,2018,Calculus,0,1,0.264,1.011,4.42,0,0,0,0,0.135,0,0.0
298,3812,Corporate Finance,0,0,-0.15,0.169,2.49,1,1,0,0,0.322,0,0.0
298,70,Thermodynamics,0,0,-0.05,0.355,1.48,0,0,0,0,0.047,1,2.0
298,4781,Financial Accounting,1,1,0.246,0.307,2.19,0,0,0,0,0.241,0,0.0
298,6537,Architectural History,0,0,-0.191,1.366,6.19,0,0,0,0,0.182,1,3.25
298,7625,Thermodynamics,0,0,0.528,0.128,1.0,0,0,0,0,0.017,0,0.0
298,5272,Sports Science,0,0,0.52,0.608,10.19,1,1,0,0,0.381,0,0.0
298,9788,Cell Biology,0,0,0.222,0.437,2.19,0,0,0,0,0.058,1,2.0
298,1255,Philosophy,0,0,0.447,2.51,10.74,0,0,1,0,0.5,1,5.87
298,2514,Pharmacology,0,1,0.102,0.273,1.59,0,0,0,0,0.036,0,0.0
298,9214,Financial Accounting,1,1,-0.013,0.29,4.44,1,1,0,0,0.539,0,0.0
298,4528,International Law,0,1,-0.023,0.235,1.0,0,0,0,0,0.031,0,0.0
298,5031,Human Anatomy,0,0,0.109,1.108,17.1,1,1,1,0,0.748,0,0.0
298,4370,Psychology,0,0,0.372,0.192,1.02,0,0,0,0,0.026,0,0.0
298,3177,Calculus,0,1,-0.09,0.473,2.39,0,0,0,0,0.063,0,0.0
298,5468,Geopolitics,0,0,0.325,0.161,2.99,0,0,0,1,0.021,0,0.0
298,7426,Pharmacology,0,1,0.035,0.578,2.5,0,0,0,0,0.077,1,2.0
298,5477,Hydrology,0,0,-0.072,1.081,5.5,0,0,0,0,0.144,0,0.0
298,233,Linear Algebra,0,1,0.229,0.785,3.38,0,0,0,0,0.105,1,2.0
298,1188,Psychology,0,0,0.113,0.1,1.0,0,0,0,0,0.013,0,0.0
298,5424,HR Management,0,0,0.404,0.629,10.6,0,0,0,0,0.084,0,0.0
298,4981,Cultural Tourism,1,0,0.068,1.219,6.42,0,0,0,0,0.363,1,3.39
298,7000,Agronomy,0,0,-0.002,0.645,3.8,0,0,0,0,0.086,0,0.0
298,4899,Computer Vision,0,1,0.176,0.189,1.27,0,0,0,0,0.025,0,0.0
298,4806,Modern English Fiction,0,0,0.506,0.166,1.25,0,0,0,0,0.022,0,0.0
298,849,Archeology,0,0,0.521,0.427,2.9,0,0,0,0,0.057,0,0.0
298,9822,Web Development,0,0,0.021,0.263,1.04,0,0,0,1,0.035,1,2.0
298,1651,Classical Mechanics,1,1,0.29,0.343,1.7,0,0,0,0,0.246,0,0.0
298,8106,Fluid Mechanics,0,0,-0.045,0.93,13.17,1,1,0,0,0.424,0,0.0
298,8138,Nepalese Arts,0,1,0.057,1.695,25.06,0,0,0,0,0.2,0,0.0
298,5926,Probability & Stats,0,0,0.407,0.645,4.95,0,0,0,0,0.086,0,0.0
298,692,Cinema Studies,0,0,0.232,0.458,2.97,0,0,0,0,0.061,0,0.0
298,8,Organic Chemistry,0,0,0.476,0.1,1.0,0,0,0,0,0.013,0,0.0
298,2083,Geopolitics,0,0,0.095,0.427,2.18,0,0,0,0,0.057,1,2.0
298,4898,Programming Fundamentals,0,0,-0.095,0.1,1.0,0,0,0,0,0.013,0,0.0
298,9354,World Mythology,0,0,0.277,1.712,25.06,1,1,1,0,0.8,0,0.0
299,1704,Soil Mechanics,0,0,-0.26,0.783,4.96,0,0,0,0,0.104,0,0.0
299,5228,Structural Engineering,0,0,-0.399,1.398,6.58,0,0,0,0,0.186,0,0.0
299,8332,Modern English Fiction,0,0,-0.268,0.431,2.15,0,0,0,0,0.057,1,2.0
299,3433,Calculus,0,1,0.117,0.253,1.55,0,0,0,0,0.034,0,0.0
299,659,Linear Algebra,0,0,-0.347,0.449,2.45,0,0,0,0,0.06,0,0.0
299,4662,Web Development,0,0,-0.132,1.209,5.94,0,0,0,0,0.161,1,3.1
299,3438,Cinema Studies,0,0,-0.397,0.1,1.0,0,0,0,1,0.013,0,0.0
299,2749,Linear Algebra,0,0,-0.432,0.741,9.4,0,0,0,0,0.099,0,0.0
299,8594,Microeconomics,0,0,-0.415,0.142,1.0,0,0,0,0,0.019,0,0.0
299,7515,Human Anatomy,0,0,0.071,0.127,1.0,0,0,0,1,0.017,0,0.0
299,6528,Nepali Literature,0,0,0.025,1.171,19.6,1,1,1,0,0.756,0,0.0
299,852,Music Theory,0,1,-0.023,2.375,12.14,0,0,0,0,0.2,1,4.31
299,2709,Microeconomics,0,0,-0.461,0.789,10.13,1,1,0,0,0.405,0,0.0
299,3869,Organic Chemistry,0,0,-0.141,0.16,1.01,0,0,0,0,0.021,0,0.0
299,8975,Cell Biology,0,1,0.239,0.343,5.5,0,0,0,0,0.046,0,0.0
299,7510,Adventure Tourism,0,1,-0.111,0.188,3.0,0,0,0,1,0.025,0,0.0
299,8535,Web Development,0,0,-0.256,0.348,1.39,0,0,0,0,0.046,0,0.0
300,1787,Pharmacology,0,1,-0.109,0.506,2.61,0,0,0,0,0.068,0,0.0
300,2904,International Law,0,0,0.287,0.89,4.77,0,0,0,0,0.119,1,2.54
300,8974,Web Development,0,0,0.131,0.256,1.03,0,0,0,0,0.034,0,0.0
300,3749,Soil Mechanics,0,0,-0.099,0.91,4.16,0,0,0,0,0.121,1,2.0
300,6647,Archeology,0,0,0.049,0.394,2.17,0,0,0,0,0.053,0,0.0
300,6710,Computer Vision,1,0,-0.161,2.16,9.96,0,0,1,0,0.7,1,5.31
300,1339,Climatology,0,0,-0.132,0.173,1.0,0,0,0,1,0.023,0,0.0
300,6784,Web Development,0,0,0.6,0.425,2.38,0,0,0,0,0.057,0,0.0
300,5307,Fluid Mechanics,0,0,0.265,0.984,6.28,0,0,0,0,0.131,0,0.0
300,3797,Structural Engineering,1,0,0.289,0.538,8.87,0,0,0,0,0.272,0,0.0
300,2871,Sports Science,0,0,0.035,0.344,1.89,0,0,0,0,0.046,0,0.0
300,692,Cinema Studies,0,0,0.304,0.93,6.03,0,0,0,0,0.124,0,0.0
300,3879,Genetics,0,0,0.073,1.078,4.25,0,0,0,0,0.144,0,0.0
300,3917,Classical Mechanics,0,1,0.268,0.25,1.24,0,0,0,0,0.033,0,0.0
300,659,Linear Algebra,0,0,0.021,0.82,4.48,0,0,0,0,0.109,0,0.0
300,8376,Organic Chemistry,0,0,0.399,0.468,2.61,0,0,0,0,0.062,1,2.0
300,9396,Graphic Design,0,0,0.433,0.315,2.14,0,0,0,0,0.042,0,0.0
300,5420,Financial Accounting,0,0,0.395,0.607,3.39,0,0,0,0,0.081,1,2.0
300,5934,Psychology,0,0,0.474,0.789,12.69,0,0,0,0,0.105,0,0.0
300,1704,Soil Mechanics,0,0,0.108,1.769,11.2,0,0,0,0,0.2,0,0.0
300,4432,Pharmacology,0,1,0.265,0.417,5.76,0,0,0,0,0.056,0,0.0
301,5561,Thermodynamics,0,0,0.388,1.499,10.22,0,0,0,0,0.2,0,0.0
301,403,Strategic Management,0,0,-0.032,0.229,3.31,0,0,0,0,0.031,0,0.0
301,8165,Hydrology,0,0,0.514,0.464,3.12,0,0,0,0,0.062,0,0.0
301,7980,Adventure Tourism,0,0,0.126,1.271,8.72,0,0,0,0,0.169,0,0.0
301,8428,Linguistics,0,0,0.271,0.788,4.0,0,0,0,0,0.105,1,2.02
301,606,Environmental Science,0,0,0.086,0.689,4.42,0,0,0,0,0.092,0,0.0
301,8415,Cell Biology,0,0,0.094,0.174,1.06,0,0,0,0,0.023,0,0.0
301,7980,Adventure Tourism,0,0,0.126,0.426,2.93,0,0,0,0,0.057,0,0.0
301,4011,Archeology,0,0,0.097,0.335,1.93,0,0,0,0,0.045,0,0.0
301,623,World Mythology,0,0,0.524,0.244,3.79,1,0,0,0,0.033,0,0.0
301,1834,Machine Learning,1,0,-0.245,0.94,11.77,1,1,1,0,0.925,0,0.0
301,9445,History of Nepal,0,0,0.245,0.667,4.8,0,0,0,0,0.089,0,0.0
301,8431,Nepali Literature,0,0,0.43,0.501,8.09,0,0,0,0,0.067,0,0.0
301,5846,Cricket Analytics,0,1,-0.142,1.188,18.22,1,1,1,0,0.758,0,0.0
301,5709,Graphic Design,0,1,0.059,0.35,5.03,0,0,0,0,0.047,0,0.0
301,6702,Geopolitics,0,0,0.294,0.73,11.5,0,0,0,0,0.097,0,0.0
301,6900,Moral Science,0,0,0.363,0.741,11.96,0,0,0,0,0.099,0,0.0
301,9766,Corporate Finance,0,0,-0.08,0.217,3.07,0,0,0,0,0.029,0,0.0
301,2433,Cultural Tourism,0,0,-0.011,0.942,5.8,0,0,0,0,0.126,0,0.0
301,5039,Moral Science,0,0,0.516,0.503,8.37,1,0,0,0,0.067,0,0.0
301,6507,Agronomy,0,1,-0.175,0.86,4.68,0,0,0,0,0.115,0,0.0
301,9357,Linear Algebra,0,0,0.007,1.042,14.3,0,0,0,0,0.139,0,0.0
301,9169,HR Management,0,0,0.472,0.138,2.37,0,0,0,0,0.018,0,0.0
301,9152,Nepali Literature,0,0,0.021,1.184,17.52,1,1,0,0,0.458,0,0.0
301,5572,Computer Vision,0,0,0.409,0.165,1.0,0,0,0,0,0.022,0,0.0
301,2335,Astronomy,0,0,-0.118,0.37,4.81,0,0,0,0,0.049,0,0.0
301,3425,Agronomy,0,1,0.312,0.657,3.39,0,0,0,0,0.088,1,2.0
301,6030,Strategic Management,0,0,0.404,0.247,4.23,0,0,0,1,0.033,0,0.0
301,887,Web Development,0,0,-0.047,0.343,4.49,1,1,0,0,0.346,0,0.0
301,8886,Hydrology,0,0,0.077,1.196,16.49,1,1,1,0,0.759,0,0.0
301,8373,International Law,0,0,0.176,1.751,7.97,0,0,0,0,0.2,1,3.74
301,9381,DBMS,0,0,-0.014,1.07,12.82,0,0,1,0,0.443,0,0.0
301,3168,Geopolitics,0,0,0.192,1.096,17.74,1,0,0,0,0.146,0,0.0
301,1513,Structural Engineering,0,0,0.451,0.517,3.81,0,0,0,0,0.069,0,0.0
301,7922,Geomorphology,0,0,-0.059,1.506,8.61,0,0,0,0,0.2,0,0.0
301,4394,Sports Science,0,0,0.049,0.435,2.61,0,0,0,0,0.058,0,0.0
301,6839,Organic Chemistry,0,0,0.023,0.964,5.71,0,0,0,0,0.128,0,0.0
301,1190,Financial Accounting,1,0,0.099,0.18,1.0,0,0,0,0,0.224,0,0.0
302,3977,Discrete Mathematics,0,0,0.101,0.869,13.62,1,1,1,0,0.716,0,0.0
302,5005,Classical Mechanics,0,0,-0.198,0.29,1.22,0,0,0,0,0.039,0,0.0
302,5462,Probability & Stats,0,0,-0.311,0.446,2.75,0,0,0,0,0.059,0,0.0
302,4079,Linear Algebra,0,0,0.12,1.024,6.4,0,0,0,0,0.136,0,0.0
302,5364,Web Development,0,0,0.173,1.523,22.25,0,0,0,0,0.2,0,0.0
302,6110,HR Management,0,0,0.226,0.57,9.8,1,1,0,0,0.376,0,0.0
302,1235,DBMS,0,1,-0.142,0.419,5.56,1,1,0,0,0.356,0,0.0
302,9845,Web Development,0,0,-0.275,0.231,2.83,0,0,0,0,0.031,0,0.0
302,10,Agronomy,0,0,0.051,0.591,2.96,0,0,0,0,0.079,1,2.0
302,5049,Sports Science,1,0,-0.235,0.611,3.72,0,0,0,0,0.281,0,0.0
302,3572,Adventure Tourism,0,0,0.19,0.291,5.05,1,1,0,0,0.339,0,0.0
302,7287,History of Nepal,0,0,-0.0,0.109,1.0,0,0,0,0,0.015,0,0.0
302,3703,Calculus,0,1,0.171,0.349,1.44,0,0,0,0,0.047,0,0.0
302,6101,Geopolitics,0,0,0.297,1.004,17.29,1,1,1,0,0.734,0,0.0
302,7766,Sports Science,1,0,0.109,0.185,1.29,0,0,0,0,0.225,0,0.0
302,778,HR Management,0,0,-0.351,0.723,3.29,0,0,0,0,0.096,1,2.0
302,5509,Microeconomics,0,0,-0.065,0.986,4.72,0,0,0,0,0.131,1,2.01
302,4476,Strategic Management,0,1,0.21,0.606,10.82,1,1,0,0,0.381,0,0.0
302,2380,Calculus,0,1,0.097,1.761,7.7,0,0,0,0,0.2,0,0.0
302,9118,Astronomy,0,0,0.253,0.112,1.0,0,0,0,0,0.015,0,0.0
302,3641,Programming Fundamentals,0,0,0.126,0.221,1.39,0,0,0,0,0.03,0,0.0
302,8357,Philosophy,0,0,-0.252,0.152,1.83,0,0,0,0,0.02,0,0.0
302,2898,Music Theory,0,1,0.281,0.447,2.26,0,0,0,0,0.06,0,0.0
302,3268,Classical Mechanics,0,0,0.103,0.889,12.97,0,0,0,0,0.118,0,0.0
302,6107,Organic Chemistry,0,0,0.054,0.816,12.57,0,0,1,0,0.409,0,0.0
303,4335,Music Theory,0,0,0.082,0.238,1.29,0,0,0,0,0.032,0,0.0
303,4090,Political Philosophy,0,0,0.08,0.807,12.3,0,0,0,0,0.108,0,0.0
303,2118,Sports Science,0,0,0.072,1.065,16.17,1,1,1,0,0.742,0,0.0
303,9991,World Mythology,0,0,0.083,0.25,1.18,0,0,0,0,0.033,0,0.0
303,4115,Classical Mechanics,0,0,0.086,0.577,8.81,1,0,0,0,0.077,0,0.0
303,2286,Strategic Management,0,0,-0.11,0.264,4.79,1,1,0,0,0.335,0,0.0
303,5007,Genetics,0,0,-0.149,0.217,1.22,0,0,0,1,0.029,0,0.0
303,3445,Cultural Tourism,0,0,0.338,0.162,2.9,0,0,0,0,0.022,0,0.0
303,7584,Sports Science,0,1,-0.14,0.139,1.98,0,0,0,0,0.018,0,0.0
